Track URI	Track Name	Artist URI(s)	Artist Name(s)	Album URI	Album Name	Album Artist URI(s)	Album Artist Name(s)	Album Release Date	Album Image URL	Disc Number	Track Number	Track Duration (ms)	Track Preview URL	Explicit	Popularity	Added By	Added At	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Liveness	Valence	Tempo	Time Signature
spotify:episode:35YCJuheZCJD5HsnkaS3P7	[Study Sleep Relax 💖] Meditation - music	spotify:show:64ijNYNNSIzrNFEcXwB6YL	Relaxing music	spotify:show:64ijNYNNSIzrNFEcXwB6YL	Relaxing music	spotify:show:64ijNYNNSIzrNFEcXwB6YL	Relaxing music		https://i.scdn.co/image/ab6765630000ba8aeed95194007c1ea152762392	0	0	4435776	https://p.scdn.co/mp3-preview/6db50784c761d6830f55a9712b5685b80ef8edf9	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:31:51Z												
spotify:episode:07HQ80zuAB7D0KgDNPlMFz	Relaxing Sleep Music • Deep Sleeping Music, Relaxing Music, Stress Relief, Meditation Music (Flying)	spotify:show:1WTKOss6rssszbgoVh0QN0	Comforting Sounds	spotify:show:1WTKOss6rssszbgoVh0QN0	Comforting Sounds	spotify:show:1WTKOss6rssszbgoVh0QN0	Comforting Sounds		https://i.scdn.co/image/ab6765630000ba8ab1883f829870ef95a7726ae1	0	0	10821799	https://p.scdn.co/mp3-preview/04e32c0447bd1df6b9f2b99a26cdc57ce08f68ef	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:31:52Z												
spotify:episode:5oImH2k4VqVKoUCFDYPKKi	Study Music, Concentration, Focus, Meditation, Memory, Work Music, Relaxing Music, Study,	spotify:show:4O9ewm6rHndbj2AiagZiUG	MEDITATION SELF	spotify:show:4O9ewm6rHndbj2AiagZiUG	MEDITATION SELF	spotify:show:4O9ewm6rHndbj2AiagZiUG	MEDITATION SELF		https://i.scdn.co/image/4514ca814660f983cdb29e0220c57486e3124bdf	0	0	3670560	https://p.scdn.co/mp3-preview/f019d6c041369c714e7f3997f91aa7844db32700	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:31:54Z												
spotify:episode:3oVSxuDiphnEI9WrvFVdqo	Healing Sounds: Cleans the Aura and Space. Removes all negative energy	spotify:show:4O9ewm6rHndbj2AiagZiUG	MEDITATION SELF	spotify:show:4O9ewm6rHndbj2AiagZiUG	MEDITATION SELF	spotify:show:4O9ewm6rHndbj2AiagZiUG	MEDITATION SELF		https://i.scdn.co/image/4514ca814660f983cdb29e0220c57486e3124bdf	0	0	4117080	https://p.scdn.co/mp3-preview/c5ccdd8a4aee6a2802932849b16b06203595b8b6	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:31:55Z												
spotify:track:74OnNzQEy5KrRCSztE6jqq	OM Chanting at 432Hz	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	spotify:album:0nTi0Ermx6s07adalXER0U	OM Chanting at 432Hz	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	2015-09-03	https://i.scdn.co/image/ab67616d0000b273d88b5b4a2eb1432660c01b2d	1	1	1788833	https://p.scdn.co/mp3-preview/0332e2f358a4fb681cdc28ab2e272e41d8c67830?cid=9950ac751e34487dbbe027c4fd7f8e99	false	47	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:32:11Z	0.0714	0.0361	8	-29.371	1	0.0452	0.933	0.972	0.109	0.0311	77.824	3
spotify:track:0tFd2syJTSojWXu18tr06f	Tantra Flute (Indian Flute Meditation Music)	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	spotify:album:0zophFklNsVtXqd4a4agRC	Tantra Flute (Indian Flute Meditation Music)	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	2017-08-03	https://i.scdn.co/image/ab67616d0000b2735c9d4f0e8e17222cd3a3214c	1	1	3660565	https://p.scdn.co/mp3-preview/7c1fc361512dc696f8b47c9523353c0706b5ab17?cid=9950ac751e34487dbbe027c4fd7f8e99	false	42	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:32:12Z	0.172	0.0176	9	-24.008	1	0.0394	0.993	0.944	0.119	0.221	74.595	4
spotify:track:6dVqJUi6hmkU22V5GaxDRH	Prana Apana	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	spotify:album:7rAch1BcppMGrtAqlRgePp	Prana Apana	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	2018-03-28	https://i.scdn.co/image/ab67616d0000b2732d0896701e58a50e54954a83	1	1	1894244	https://p.scdn.co/mp3-preview/58a3dffa871b4a14350de5f12e3f70362dabf3db?cid=9950ac751e34487dbbe027c4fd7f8e99	false	41	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:32:13Z	0.501	0.131	10	-19.994	0	0.0324	0.838	0.000222	0.11	0.0399	132.051	3
spotify:track:0ttVqRISNySDktBhdJsJZv	Sarvesham Svastir Bhavtu	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	spotify:album:2SyTtRLOHedCwGOBNiQcU4	Magical Mantras for Meditation - Volume Two	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	2015-11-30	https://i.scdn.co/image/ab67616d0000b273dbdb45404729b12972eb172c	1	4	2717900	https://p.scdn.co/mp3-preview/7e3d00c73ca96909c48a929d4970bd74218252e6?cid=9950ac751e34487dbbe027c4fd7f8e99	false	39	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:32:13Z	0.177	0.0314	0	-21.798	1	0.0368	0.892	0.195	0.0892	0.0315	102.618	4
spotify:track:1MlZK79GWoYvadK7liIX7W	Hang Drum + Water Drums - Positive Energy Music for Yoga	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	spotify:album:0lpTU6kUr7MhWZeiMVHCXG	Hang Drum + Water Drums - Positive Energy Music for Yoga	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	2018-12-31	https://i.scdn.co/image/ab67616d0000b273d4a9309e290d8380cea187b3	1	1	4270875	https://p.scdn.co/mp3-preview/4cd0708638b5c35777820260a60287cc88afdd81?cid=9950ac751e34487dbbe027c4fd7f8e99	false	38	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:32:14Z	0.651	0.0509	7	-32.291	0	0.0405	0.97	0.953	0.0954	0.145	149.987	4
spotify:track:0ffHqT347PZdJDNUNelzZl	One Hour Long Relaxation Music	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	spotify:album:78USQinmIPvIXzVbsusUeg	One Hour Long Relaxation Music	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	2013-11-01	https://i.scdn.co/image/ab67616d0000b273dde7e5594f0b03ca92cf84aa	1	1	4478538	https://p.scdn.co/mp3-preview/bbb4518b258326fffd636c8c4d2b7f8374acfe0f?cid=9950ac751e34487dbbe027c4fd7f8e99	false	37	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:32:14Z	0.133	0.000594	0	-39.692	1	0.0576	0.954	0.893	0.112	0.034	65.367	3
spotify:track:3cplraVhxGkrXNROQD62ko	Maha Mrityunjaya Mantra: 108 Times	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	spotify:album:7rMORqnjuLaCsTBOtvitUr	Maha Mrityunjaya Mantra: 108 Times	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	2016-03-08	https://i.scdn.co/image/ab67616d0000b273810e0ed647c6b9d85df21486	1	1	2976545	https://p.scdn.co/mp3-preview/781785bfdcf4dbcd2eff7a3a6fc64dc67221c916?cid=9950ac751e34487dbbe027c4fd7f8e99	false	37	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:32:15Z	0.36	0.0428	5	-18.619	1	0.0372	0.947	0.0000509	0.109	0.039	80.884	3
spotify:track:6NMbnSPQU3QJdA9TatfeRZ	174 Hz: Letting Go Emotional & Physical Pain	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	spotify:album:4QyDwQaVSBAnGOcs6gv4TG	Solfeggio Soundscapes	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	2017-09-17	https://i.scdn.co/image/ab67616d0000b27304b4691602088fb62a67d32c	1	1	1866554	https://p.scdn.co/mp3-preview/8d3d030619783a31f1697daf71c220b27aa2e245?cid=9950ac751e34487dbbe027c4fd7f8e99	false	36	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:32:15Z	0.162	0.0544	6	-35.77	1	0.0509	0.897	0.939	0.108	0.0323	137.698	5
spotify:track:3xVv0QfLmeJt8EkSCUim4M	Aham Brahmasmi	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	spotify:album:0Yr36b0evAmbg8VQVrdSnN	Mantras & Chants	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	2017-10-10	https://i.scdn.co/image/ab67616d0000b27335214ad951ff1e63fcf17780	1	1	701467	https://p.scdn.co/mp3-preview/2d6780aa3ad967480e35f1c0b3d2999172e0ed62?cid=9950ac751e34487dbbe027c4fd7f8e99	false	42	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:32:16Z	0.318	0.00405	6	-30.174	1	0.0383	0.932	0.507	0.108	0.0426	118.962	3
spotify:track:3mkI92d7Cz1LDSIywfPM4s	528Hz The Miracle Tone	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	spotify:album:2ccDDQrMarVHCSr3ZR5ODx	528Hz The Miracle Tone	spotify:artist:1PTLyE54UyxphMo43yaSc7	Meditative Mind	2015-09-21	https://i.scdn.co/image/ab67616d0000b273763d97d2521b1b3d78691e53	1	1	2719266	https://p.scdn.co/mp3-preview/08d21af373eb0f3a2e4b5f70f6ef70ead9b9dcb5?cid=9950ac751e34487dbbe027c4fd7f8e99	false	43	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:32:21Z	0.0944	0.0165	0	-25.465	1	0.0707	0.972	0.873	0.0869	0.0185	73.605	4
spotify:episode:6woGmcr5A67MkTa1uG4sdV	Indian Flute Music For Deep Meditation, Relaxation ,Inner Peace, Yoga And Spa	spotify:show:3Rn9QKtVmHhAIYBYGOEW6v	Prana Relaxation And Meditation Music	spotify:show:3Rn9QKtVmHhAIYBYGOEW6v	Prana Relaxation And Meditation Music	spotify:show:3Rn9QKtVmHhAIYBYGOEW6v	Prana Relaxation And Meditation Music		https://i.scdn.co/image/ab6765630000ba8abb94cfa610ee576b569eab4b	0	0	2827050	https://p.scdn.co/mp3-preview/4c05cdcba09931803b19aa3b8a8c95a7620d4326	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:32:48Z												
spotify:track:5WVfkAGba0PcnE7OTarTn7	Indian Meditation Music, Shamanic Flute	spotify:artist:7IgLHADCmO8pOUAqR9kTo3	Oriental Music Zone	spotify:album:3twGvs09bBbcGk5cEBf0Mc	Indian Meditation Music Collection – Instrumental for Pure Positive Vibes, Chinese Healing Flute & Oriental Traditional Sounds	spotify:artist:0LyfQWJT6nXafLPZqxe9Of	Various Artists	2017-08-21	https://i.scdn.co/image/ab67616d0000b2730d1d8dbd1ce6f440092254ac	1	1	234146	https://p.scdn.co/mp3-preview/5387fc0bd17c4e5805cbb7c99786191edf9bcc83?cid=9950ac751e34487dbbe027c4fd7f8e99	false	23	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:32:50Z	0.0904	0.194	4	-25.37	0	0.0509	0.881	0.97	0.11	0.158	78.99	4
spotify:episode:6aoC3vN5D50AQjEMaBQqLd	Relaxing Yoga Music ● Jungle Song ● Morning Relax Meditation, Indian Flute Music for Yoga, Healing	spotify:show:64ijNYNNSIzrNFEcXwB6YL	Relaxing music	spotify:show:64ijNYNNSIzrNFEcXwB6YL	Relaxing music	spotify:show:64ijNYNNSIzrNFEcXwB6YL	Relaxing music		https://i.scdn.co/image/ab6765630000ba8aeed95194007c1ea152762392	0	0	2460408	https://p.scdn.co/mp3-preview/ea25e31cb7954361bfd8b3fda9de2c372814e4d1	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:32:52Z												
spotify:episode:07yAoOUjUjbrvP0qenStta	Meditative lord krishna flute music for positive Energy , Relaxing body and mind,meditation,yoga	spotify:show:4O9ewm6rHndbj2AiagZiUG	MEDITATION SELF	spotify:show:4O9ewm6rHndbj2AiagZiUG	MEDITATION SELF	spotify:show:4O9ewm6rHndbj2AiagZiUG	MEDITATION SELF		https://i.scdn.co/image/4514ca814660f983cdb29e0220c57486e3124bdf	0	0	3690346	https://p.scdn.co/mp3-preview/c23f8c78391c54c88d9046e21953cca46fa093a6	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:32:54Z												
spotify:episode:7zuKJbiM1H90ka98l1PFtx	Indian Flute Music // Instrumental Music for Yoga and Meditation	spotify:show:4SwpZpZeidc9uTeISyCPoq	Heal-in' Podcast	spotify:show:4SwpZpZeidc9uTeISyCPoq	Heal-in' Podcast	spotify:show:4SwpZpZeidc9uTeISyCPoq	Heal-in' Podcast		https://i.scdn.co/image/ab6765630000ba8ab896c64dde3c7edcd092b37a	0	0	3659494	https://p.scdn.co/mp3-preview/6688e784dea21fe02b8c8bbac5d26b12b7f4fda7	false	0	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:32:55Z												
spotify:track:3D5P8JXtLcokZW4ADXxMVd	Zen Breathing Techniques	spotify:artist:1bF3IgxBQw61FRqeyuvq7b	Meditation Mantras Guru	spotify:album:2ZNfGr15IkCHxKQjsIhFP6	Indian Meditation Music - Spiritual Healing, Yoga, Tantra, Chakra Balance, Relaxation	spotify:artist:1bF3IgxBQw61FRqeyuvq7b	Meditation Mantras Guru	2017-12-12	https://i.scdn.co/image/ab67616d0000b273067b5fab70214312b40af5dd	1	1	230516	https://p.scdn.co/mp3-preview/88baca2e35c3672e222bf76f81400a026ae84be1?cid=9950ac751e34487dbbe027c4fd7f8e99	false	2	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:33:07Z	0.255	0.0329	4	-26.413	1	0.0849	0.994	0.863	0.0858	0.179	66.458	5
spotify:track:4HF4d4sSEiG30kkrWawoJr	Eastern Meditations	spotify:artist:1bF3IgxBQw61FRqeyuvq7b	Meditation Mantras Guru	spotify:album:2ZNfGr15IkCHxKQjsIhFP6	Indian Meditation Music - Spiritual Healing, Yoga, Tantra, Chakra Balance, Relaxation	spotify:artist:1bF3IgxBQw61FRqeyuvq7b	Meditation Mantras Guru	2017-12-12	https://i.scdn.co/image/ab67616d0000b273067b5fab70214312b40af5dd	1	4	231373	https://p.scdn.co/mp3-preview/4f4c6ffca57bb81244c88bc69f620fe79c1bbcf8?cid=9950ac751e34487dbbe027c4fd7f8e99	false	2	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:33:08Z	0.156	0.27	2	-18.932	1	0.0593	0.654	0.866	0.204	0.0382	69.761	3
spotify:track:1hytid7rYXR9eLcOYpBZ0S	Sleeping and Lucid Dreaming	spotify:artist:1bF3IgxBQw61FRqeyuvq7b	Meditation Mantras Guru	spotify:album:2ZNfGr15IkCHxKQjsIhFP6	Indian Meditation Music - Spiritual Healing, Yoga, Tantra, Chakra Balance, Relaxation	spotify:artist:1bF3IgxBQw61FRqeyuvq7b	Meditation Mantras Guru	2017-12-12	https://i.scdn.co/image/ab67616d0000b273067b5fab70214312b40af5dd	1	5	228580	https://p.scdn.co/mp3-preview/10394488095029615f76d113454bc60b0107a6d5?cid=9950ac751e34487dbbe027c4fd7f8e99	false	2	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:33:09Z	0.0785	0.00484	9	-40.085	1	0.0436	0.924	0.915	0.0711	0.0294	82.247	4
spotify:track:0rIidIENusaxw6RIDOikeN	Asian Zen Spa Music	spotify:artist:1bF3IgxBQw61FRqeyuvq7b	Meditation Mantras Guru	spotify:album:2ZNfGr15IkCHxKQjsIhFP6	Indian Meditation Music - Spiritual Healing, Yoga, Tantra, Chakra Balance, Relaxation	spotify:artist:1bF3IgxBQw61FRqeyuvq7b	Meditation Mantras Guru	2017-12-12	https://i.scdn.co/image/ab67616d0000b273067b5fab70214312b40af5dd	1	6	234690	https://p.scdn.co/mp3-preview/fa51799ca01fa0f4a5ebf80920a7ca83c59b81c9?cid=9950ac751e34487dbbe027c4fd7f8e99	false	2	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:33:09Z	0.182	0.00776	2	-32.629	1	0.0495	0.641	0.842	0.0937	0.0384	133.295	3
spotify:track:65msrUnwk1pqF5Zmcrcy7L	Indian Tribe Dreams	spotify:artist:1bF3IgxBQw61FRqeyuvq7b	Meditation Mantras Guru	spotify:album:2ZNfGr15IkCHxKQjsIhFP6	Indian Meditation Music - Spiritual Healing, Yoga, Tantra, Chakra Balance, Relaxation	spotify:artist:1bF3IgxBQw61FRqeyuvq7b	Meditation Mantras Guru	2017-12-12	https://i.scdn.co/image/ab67616d0000b273067b5fab70214312b40af5dd	1	7	234561	https://p.scdn.co/mp3-preview/cd42eecd24cc0b8ace6f7aee23db2a547d37888c?cid=9950ac751e34487dbbe027c4fd7f8e99	false	2	spotify:user:31hmjzhlbj4ehjd6qrmh7v4rv6oi	2022-02-15T08:33:09Z	0.0934	0.0162	7	-33.431	1	0.0395	0.869	0.951	0.104	0.0338	86.821	4
